,Country,Address,mts2,mts2_house,Bathrooms,Bedrooms,Price
419,Capital,Mendoza,315.0,330.0,4.0,6.0,500000.0
420,Capital,Mendoza,530.0,330.0,5.0,3.0,330000.0
421,Capital,Mendoza,200.0,150.0,2.0,3.0,100000.0
422,Capital,Mendoza,300.0,215.0,3.0,3.0,250000.0
423,Capital,Mendoza,400.0,400.0,4.0,5.0,900000.0
424,Capital,Mendoza,100.0,92.0,2.0,3.0,45000.0
425,Capital,Mendoza,98.0,98.0,1.0,3.0,69000.0
426,Capital,Mendoza,274.0,210.0,3.0,3.0,95000.0
427,Capital,Mendoza,419.0,419.0,3.0,4.0,260000.0
428,Capital,Mendoza,280.0,280.0,1.0,3.0,116000.0
429,Capital,Mendoza,220.0,155.0,2.0,4.0,78000.0
430,Capital,Mendoza,150.0,100.0,1.0,3.0,150000.0
431,Capital,Mendoza,660.0,299.0,4.0,3.0,260000.0
432,Capital,Mendoza,95.0,195.0,2.0,3.0,82000.0
433,Capital,Mendoza,350.0,250.0,3.0,4.0,340000.0
434,Capital,Mendoza,144.0,120.0,2.0,2.0,45000.0
435,Capital,Mendoza,1050.0,450.0,4.0,4.0,315000.0
436,Capital,Mendoza,500.0,215.0,4.0,4.0,178000.0
437,Capital,Mendoza,300.0,160.0,2.0,3.0,240000.0
438,Capital,Mendoza,500.0,320.0,4.0,3.0,230000.0
439,Capital,Mendoza,142.0,90.0,2.0,2.0,80000.0
440,Capital,Mendoza,410.0,320.0,4.0,6.0,270000.0
441,Capital,Mendoza,670.0,325.0,2.0,7.0,350000.0
442,Capital,Mendoza,300.0,200.0,2.0,2.0,300000.0
443,Capital,Mendoza,362.0,256.0,3.0,2.0,360000.0
444,Capital,Mendoza,190.0,250.0,4.0,4.0,130000.0
445,Capital,Mendoza,569.0,312.0,4.0,5.0,160000.0
446,Capital,Mendoza,450.0,295.0,4.0,4.0,355000.0
447,Capital,Mendoza,460.0,380.0,3.0,4.0,245000.0
448,Capital,Mendoza,320.0,300.0,5.0,4.0,285000.0
449,Capital,Mendoza,330.0,300.0,3.0,3.0,350000.0
450,Capital,Mendoza,220.0,200.0,4.0,4.0,127000.0
451,Capital,Mendoza,400.0,400.0,3.0,5.0,175000.0
452,Capital,Mendoza,230.0,168.0,2.0,3.0,130000.0
453,Capital,Mendoza,98.0,141.0,2.0,4.0,110000.0
454,Capital,Mendoza,140.0,230.0,3.0,4.0,75000.0
455,Capital,Mendoza,180.0,180.0,3.0,5.0,69900.0
456,Capital,Mendoza,176.0,132.0,2.0,3.0,53000.0
457,Capital,Mendoza,410.0,200.0,1.0,4.0,48000.0
458,Capital,Mendoza,178.0,94.0,1.0,3.0,72000.0
459,Capital,Mendoza,550.0,212.0,3.0,3.0,280000.0
460,Capital,Mendoza,173.0,128.0,3.0,3.0,130000.0
461,Capital,Mendoza,596.0,308.0,4.0,4.0,340000.0
462,Capital,Mendoza,183.0,183.0,2.0,4.0,105000.0
463,Capital,Mendoza,600.0,220.0,3.0,4.0,240000.0
464,Capital,Mendoza,385.0,310.0,5.0,9.0,110000.0
465,Capital,Mendoza,110.0,86.0,1.0,3.0,36000.0
466,Capital,Mendoza,266.0,266.0,2.0,3.0,118000.0
467,Capital,Mendoza,500.0,450.0,5.0,3.0,330000.0
468,Capital,Mendoza,900.0,534.0,4.0,4.0,530000.0
469,Capital,Mendoza,345.0,181.0,2.0,3.0,85000.0
470,Capital,Mendoza,305.0,263.0,2.0,4.0,99500.0
471,Capital,Mendoza,320.0,260.0,3.0,3.0,210000.0
472,Capital,Mendoza,300.0,220.0,3.0,3.0,270000.0
473,Capital,Mendoza,116.0,85.0,1.0,2.0,47500.0
474,Capital,Mendoza,300.0,210.0,3.0,4.0,250000.0
475,Capital,Mendoza,500.0,450.0,5.0,3.0,330000.0
476,Capital,Mendoza,140.0,76.0,1.0,1.0,75000.0
477,Capital,Mendoza,222.0,207.0,3.0,3.0,230000.0
478,Capital,Mendoza,300.0,210.0,3.0,4.0,265000.0
479,Capital,Mendoza,450.0,240.0,3.0,4.0,315000.0
480,Capital,Mendoza,300.0,195.0,3.0,3.0,260000.0
481,Capital,Mendoza,600.0,300.0,4.0,3.0,340000.0
482,Capital,Mendoza,210.0,206.0,3.0,4.0,150000.0
483,Capital,Mendoza,277.0,255.0,3.0,4.0,90000.0
484,Capital,Mendoza,285.0,278.0,4.0,6.0,180000.0
485,Capital,Mendoza,699.0,379.0,5.0,6.0,430000.0
486,Capital,Mendoza,300.0,350.0,4.0,4.0,240000.0
487,Capital,Mendoza,300.0,180.0,2.0,2.0,210000.0
488,Capital,Mendoza,300.0,220.0,1.0,3.0,270000.0
489,Capital,Mendoza,300.0,160.0,2.0,3.0,240000.0
490,Capital,Mendoza,215.0,125.0,1.0,2.0,75000.0
491,Capital,Mendoza,90.0,78.0,2.0,2.0,40000.0
492,Capital,Mendoza,174.0,168.0,3.0,3.0,58000.0
493,Capital,Mendoza,205.0,160.0,2.0,3.0,55000.0
494,Capital,Mendoza,160.0,130.0,1.0,2.0,59000.0
495,Capital,Mendoza,126.0,100.0,1.0,2.0,43000.0
496,Capital,Mendoza,189.0,169.0,3.0,4.0,140000.0
497,Capital,Mendoza,139.0,130.0,2.0,2.0,75000.0
498,Capital,Mendoza,214.0,290.0,4.0,3.0,149000.0
499,Capital,Mendoza,118.0,86.0,1.0,2.0,69000.0
500,Capital,Mendoza,250.0,135.0,2.0,3.0,70000.0
501,Capital,Mendoza,118.0,118.0,1.0,3.0,85000.0
502,Capital,Mendoza,158.0,133.0,2.0,3.0,72000.0
503,Capital,Mendoza,209.0,209.0,1.0,3.0,155000.0
504,Capital,Mendoza,180.0,180.0,1.0,2.0,65000.0
505,Capital,Mendoza,320.0,300.0,6.0,8.0,330000.0
506,Capital,Mendoza,700.0,453.0,5.0,4.0,600000.0
507,Capital,Mendoza,300.0,211.0,2.0,3.0,210000.0
508,Capital,Mendoza,301.0,253.0,3.0,5.0,140000.0
509,Capital,Mendoza,100.0,89.0,1.0,3.0,40000.0
510,Capital,Mendoza,172.0,128.0,2.0,2.0,55000.0
511,Capital,Mendoza,370.0,332.0,2.0,4.0,195000.0
512,Capital,Mendoza,418.0,232.0,3.0,4.0,235000.0
513,Capital,Mendoza,448.0,198.0,3.0,1.0,95000.0
514,Capital,Mendoza,317.0,400.0,5.0,5.0,430000.0
515,Capital,Mendoza,1461.0,670.0,5.0,5.0,1200000.0
516,Capital,Mendoza,328.0,124.0,1.0,3.0,100000.0
517,Capital,Mendoza,119.0,84.0,1.0,2.0,37000.0
518,Capital,Mendoza,517.0,253.0,3.0,4.0,285000.0
519,Capital,Mendoza,129.0,118.0,2.0,3.0,65000.0
520,Capital,Mendoza,380.0,300.0,5.0,5.0,85000.0
521,Capital,Mendoza,275.0,280.0,2.0,3.0,135000.0
522,Capital,Mendoza,165.0,160.0,3.0,4.0,140000.0
523,Capital,Mendoza,250.0,250.0,2.0,4.0,106000.0
524,Capital,Mendoza,230.0,230.0,3.0,6.0,120000.0
525,Capital,Mendoza,455.0,450.0,1.0,1.0,300000.0
526,Capital,Mendoza,365.0,67.0,1.0,1.0,180000.0
527,Capital,Mendoza,280.0,200.0,2.0,4.0,133000.0
528,Capital,Mendoza,250.0,240.0,3.0,4.0,160000.0
529,Capital,Mendoza,400.0,190.0,4.0,4.0,150000.0
530,Capital,Mendoza,280.0,85.0,1.0,2.0,40000.0
531,Capital,Mendoza,500.0,280.0,3.0,4.0,210000.0
532,Capital,Mendoza,108.0,103.0,1.0,2.0,45000.0
533,Capital,Mendoza,167.0,132.0,2.0,2.0,50000.0
534,Capital,Mendoza,220.0,230.0,2.0,3.0,170000.0
535,Capital,Mendoza,589.0,210.0,2.0,3.0,200000.0
536,Capital,Mendoza,372.0,450.0,1.0,9.0,210000.0
537,Capital,Mendoza,250.0,185.0,2.0,4.0,135000.0
538,Capital,Mendoza,280.0,300.0,2.0,3.0,90000.0
539,Capital,Mendoza,125.0,140.0,2.0,3.0,80000.0
540,Capital,Mendoza,250.0,339.0,4.0,5.0,145000.0
541,Capital,Mendoza,290.0,285.0,5.0,6.0,180000.0
542,Capital,Mendoza,175.0,150.0,2.0,3.0,110000.0
543,Capital,Mendoza,732.0,350.0,2.0,4.0,320000.0
544,Capital,Mendoza,100.0,160.0,2.0,4.0,95000.0
545,Capital,Mendoza,260.0,200.0,3.0,3.0,200000.0
546,Capital,Mendoza,600.0,300.0,4.0,5.0,275000.0
547,Capital,Mendoza,577.0,550.0,4.0,4.0,550000.0
548,Capital,Mendoza,198.0,198.0,2.0,3.0,75000.0
549,Capital,Mendoza,650.0,350.0,3.0,3.0,500000.0
550,Capital,Mendoza,116.0,105.0,2.0,2.0,43000.0
551,Capital,Mendoza,380.0,280.0,3.0,2.0,330000.0
552,Capital,Mendoza,100.0,150.0,2.0,4.0,150000.0
553,Capital,Mendoza,160.0,60.0,1.0,1.0,80000.0
554,Capital,Mendoza,1040.0,490.0,6.0,6.0,498000.0
555,Capital,Mendoza,250.0,240.0,3.0,4.0,195000.0
556,Capital,Mendoza,200.0,200.0,3.0,3.0,260000.0
557,Capital,Mendoza,630.0,400.0,3.0,1.0,450000.0
558,Capital,Mendoza,365.0,260.0,4.0,4.0,265000.0
559,Capital,Mendoza,363.0,253.0,2.0,3.0,110000.0
560,Capital,Mendoza,900.0,300.0,4.0,3.0,290000.0
561,Capital,Mendoza,400.0,220.0,3.0,4.0,230000.0
562,Capital,Mendoza,140.0,180.0,2.0,5.0,120000.0
563,Capital,Mendoza,280.0,167.0,2.0,2.0,130000.0
564,Capital,Mendoza,1090.0,300.0,2.0,3.0,380000.0
565,Capital,Mendoza,600.0,380.0,3.0,4.0,350000.0
566,Capital,Mendoza,300.0,190.0,2.0,3.0,275000.0
567,Capital,Mendoza,300.0,200.0,2.0,4.0,240000.0
568,Capital,Mendoza,417.0,200.0,1.0,3.0,110000.0
569,Capital,Mendoza,305.0,220.0,3.0,3.0,220000.0
570,Capital,Mendoza,500.0,380.0,5.0,5.0,350000.0
571,Capital,Mendoza,300.0,220.0,4.0,4.0,310000.0
572,Capital,Mendoza,300.0,160.0,2.0,3.0,248000.0
573,Capital,Mendoza,300.0,265.0,5.0,4.0,210000.0
574,Capital,Mendoza,285.0,180.0,2.0,8.0,240000.0
575,Capital,Mendoza,600.0,330.0,3.0,5.0,285000.0
576,Capital,Mendoza,140.0,140.0,2.0,3.0,90000.0
577,Capital,Mendoza,198.0,198.0,3.0,4.0,60000.0
578,Capital,Mendoza,318.0,125.0,1.0,3.0,75000.0
579,Capital,Mendoza,380.0,360.0,3.0,4.0,240000.0
580,Capital,Mendoza,280.0,130.0,1.0,2.0,27500.0
581,Capital,Mendoza,100.0,100.0,1.0,1.0,40000.0
582,Capital,Mendoza,227.0,116.0,1.0,2.0,65000.0
583,Capital,Mendoza,650.0,80.0,1.0,3.0,19000.0
584,Capital,Mendoza,130.0,130.0,2.0,2.0,125000.0
585,Capital,Mendoza,200.0,160.0,2.0,3.0,80000.0
586,Capital,Mendoza,160.0,110.0,1.0,2.0,90000.0
587,Capital,Mendoza,306.0,155.0,2.0,2.0,83000.0
588,Capital,Mendoza,300.0,300.0,1.0,3.0,40000.0
589,Capital,Salta,490.0,190.0,4.0,4.0,165000.0
590,Capital,Salta,1470.0,230.0,2.0,3.0,180000.0
591,Capital,Salta,390.0,170.0,2.0,2.0,135000.0
592,Capital,Salta,502.0,352.0,4.0,3.0,220000.0
593,Capital,Salta,1162.0,162.0,2.0,3.0,195000.0
594,Capital,Salta,2250.0,250.0,3.0,5.0,295000.0
595,Capital,Mendoza,200.0,240.0,1.0,2.0,110000.0
596,Capital,Mendoza,271.0,130.0,2.0,3.0,44000.0
597,Capital,Mendoza,144.0,120.0,2.0,2.0,43000.0
598,Capital,Mendoza,250.0,180.0,1.0,4.0,60000.0
599,Capital,Mendoza,220.0,192.0,2.0,3.0,120000.0
600,Capital,Mendoza,160.0,190.0,4.0,6.0,110000.0
601,Capital,Mendoza,252.0,243.0,4.0,4.0,140000.0
602,Capital,Mendoza,311.0,155.0,3.0,4.0,95000.0
603,Capital,Mendoza,325.0,265.0,2.0,4.0,86000.0
604,Capital,Mendoza,304.0,168.0,3.0,3.0,157000.0
605,Capital,Mendoza,73.0,65.0,2.0,2.0,69000.0
606,Capital,Mendoza,131.0,176.0,2.0,3.0,50000.0
607,Capital,Mendoza,210.0,150.0,2.0,3.0,78000.0
608,Capital,Mendoza,130.0,92.0,2.0,3.0,55000.0
609,Capital,Mendoza,170.0,200.0,2.0,3.0,32000.0
610,Capital,Mendoza,170.0,120.0,2.0,2.0,64000.0
611,Capital,Mendoza,300.0,158.0,2.0,3.0,80000.0
612,Capital,Mendoza,120.0,100.0,1.0,3.0,50000.0
613,Capital,Mendoza,120.0,220.0,3.0,3.0,76000.0
614,Capital,Mendoza,320.0,235.0,3.0,3.0,130000.0
615,Capital,Mendoza,200.0,99.0,1.0,3.0,55000.0
616,Capital,Mendoza,198.0,110.0,1.0,3.0,49001.0
617,Capital,Mendoza,243.0,100.0,1.0,3.0,28000.0
619,Capital,Mendoza,102.0,80.0,1.0,1.0,38000.0
620,Capital,Mendoza,275.0,268.0,2.0,4.0,79000.0
621,Capital,Mendoza,450.0,270.0,3.0,4.0,250000.0
622,Capital,Mendoza,250.0,120.0,2.0,3.0,58000.0
623,Capital,Mendoza,100.0,65.0,1.0,2.0,39000.0
624,Capital,Mendoza,143.0,123.0,2.0,3.0,105000.0
625,Capital,Mendoza,234.0,133.0,2.0,4.0,110000.0
626,Capital,Mendoza,396.0,140.0,3.0,4.0,70000.0
627,Capital,Mendoza,300.0,190.0,3.0,3.0,145000.0
628,Capital,Mendoza,100.0,80.0,1.0,2.0,39000.0
629,Capital,Mendoza,270.0,160.0,2.0,3.0,64000.0
630,Capital,Mendoza,88.0,88.0,2.0,3.0,45000.0
631,Capital,Mendoza,300.0,220.0,2.0,3.0,84000.0
632,Capital,Mendoza,181.0,129.0,1.0,3.0,47000.0
633,Capital,Mendoza,537.0,170.0,2.0,2.0,115000.0
634,Capital,Mendoza,300.0,160.0,1.0,2.0,50000.0
635,Capital,Mendoza,283.0,216.0,3.0,4.0,155000.0
636,Capital,Mendoza,180.0,175.0,1.0,2.0,35000.0
637,Capital,Mendoza,170.0,120.0,1.0,2.0,39500.0
638,Capital,Mendoza,190.0,146.0,1.0,2.0,36000.0
